Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng
-0.5684,-0.0196,9.662799999999999,-0.3952,0.418,-0.6232,114.0,1335.0,-156.0,30.99,1009.4665234375,31.547755573775124,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.5624,0.6574,0.8474,114.0,1335.0,-156.0,30.99,1009.493671875,31.321043040151554,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.0722,-0.1254,-0.2698,112.0,1336.0,-155.0,31.0,1009.494296875,31.315823816936213,0.0,0.0
-0.5684,-0.0294,9.653,-0.3268,0.1862,0.1596,111.0,1332.0,-156.0,31.0,1009.5078515625,31.202632557137544,0.0,0.0
-0.5684,-0.0196,9.6726,-1.3072,-0.5624,0.7638,109.0,1333.0,-160.0,30.99,1009.4904296875,31.348117802574542,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.3154,0.6612,-0.7144,119.0,1336.0,-157.0,30.99,1009.483671875,31.404550967430048,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.6498,-0.0836,0.6954,110.0,1338.0,-153.0,30.99,1009.476875,31.461310644102703,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.3192,-0.5434,-0.1292,108.0,1330.0,-154.0,30.99,1009.4701171875,31.5177444225118,0.0,0.0
-0.5684,-0.0196,9.6726,-0.2166,0.1178,0.3724,117.0,1335.0,-157.0,31.0,1009.4642578125,31.566675691855703,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.152,-0.4674,-1.0336,116.0,1334.0,-157.0,31.0,1009.5019921875,31.25156234552702,0.0,0.0
-0.5684,-0.0196,9.6726,0.3078,0.038,0.2356,114.0,1338.0,-155.0,31.01,1009.4826171875,31.413358483181092,0.0,0.0
-0.5684,-0.0196,9.6726,0.3078,0.038,0.2356,114.0,1338.0,-155.0,31.0,1009.5087890625,31.1948038123334,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.2014,0.437,-1.0412,112.0,1337.0,-152.0,31.0,1009.5087890625,31.1948038123334,0.0,0.0
-0.5684,-0.0294,9.6726,-0.1178,0.2812,-0.3154,114.0,1333.0,-154.0,31.0,1009.5194140625,31.106078449317327,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,0.057,0.3496,0.0798,115.0,1337.0,-159.0,31.01,1009.496171875,31.300166162990152,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-1.2046,-0.437,-0.0532,116.0,1336.0,-160.0,31.01,1009.496171875,31.300166162990152,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.2584,0.1938,-0.2128,111.0,1334.0,-157.0,31.01,1009.4826171875,31.413358483181092,0.0,0.0
-0.5684,-0.0294,9.6726,0.152,1.1932,-0.1482,113.0,1338.0,-151.0,31.01,1009.4623046875,31.582986166074786,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.8436,-0.5776,0.133,114.0,1336.0,-152.0,31.01,1009.4623046875,31.582986166074786,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.0722,-0.4446,-0.4104,115.0,1337.0,-154.0,31.02,1009.5080859375,31.200675370382825,0.0,0.0
-0.5684,-0.0196,9.6726,-0.3002,0.3002,-0.0646,114.0,1335.0,-153.0,31.02,1009.501328125,31.25710773605605,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.3078,0.0076,0.1254,115.0,1341.0,-155.0,31.02,1009.501328125,31.25710773605605,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.1596,0.1444,-0.1558,109.0,1335.0,-155.0,31.02,1009.5148828125,31.143917114606086,0.0,0.0
-0.5684,-0.0294,9.6726,1.1856,0.4598,-0.9234,120.0,1337.0,-158.0,31.02,1009.502265625,31.24927895028927,0.0,0.0
-0.5684,-0.0098,9.662799999999999,0.2622,-0.019,0.1748,113.0,1337.0,-155.0,31.02,1009.511953125,31.168381842085914,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.4864,0.2964,-0.1064,113.0,1332.0,-156.0,31.03,1009.4790234375,31.443369333546492,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1482,0.4788,-0.152,112.0,1336.0,-153.0,31.03,1009.49640625,31.298208957902403,0.0,0.0
-0.5684,-0.0294,9.6726,0.361,0.8474,-0.5472,113.0,1335.0,-154.0,31.03,1009.520625,31.095966415503653,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.8398,-0.3838,0.2356,117.0,1336.0,-158.0,31.04,1009.528046875,31.033989648615655,0.0,0.0
-0.5684,-0.0196,9.6726,0.2318,0.6194,-0.5966,109.0,1331.0,-154.0,31.03,1009.4973828125,31.3468129931324,0.0,0.0
-0.5684,-0.0196,9.6726,-0.0722,0.8208,1.102,114.0,1333.0,-150.0,31.03,1009.5380078125,30.950810883421358,0.0,0.0
-0.5684,-0.0196,9.6726,-0.0722,0.8208,1.102,114.0,1333.0,-150.0,31.02,1009.49546875,31.306037780463203,0.0,0.0
-0.5684,-0.0294,9.6726,-0.285,-0.2508,0.6498,112.0,1334.0,-156.0,31.03,1009.4722265625,31.50012922184383,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.2508,0.1748,0.4978,114.0,1332.0,-161.0,31.03,1009.4722265625,31.50012922184383,0.0,0.0
-0.5781999999999999,-0.0098,9.662799999999999,0.2584,0.0494,-0.3648,113.0,1338.0,-157.0,31.03,1009.4799609375,31.435540407720293,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,0.0342,-0.5358,-0.1102,115.0,1333.0,-151.0,31.03,1009.513828125,31.15272440987354,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.1634,-0.5054,0.228,112.0,1332.0,-150.0,31.03,1009.4905859375,31.3468129931324,0.0,0.0
-0.5684,-0.0196,9.6726,0.5168,0.665,-0.2052,115.0,1332.0,-152.0,31.04,1009.5076953125,31.14750527103935,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.2698,-0.9652,0.684,117.0,1334.0,-152.0,31.03,1009.513828125,31.15272440987354,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.2242,-0.0342,-0.095,115.0,1333.0,-153.0,31.04,1009.4805859375,31.43032112710411,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.3496,0.247,-0.6422,117.0,1332.0,-157.0,31.04,1009.5251171875,31.058454117784326,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.646,0.2166,0.1064,112.0,1330.0,-155.0,31.04,1009.5076953125,31.203937348512426,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.646,0.2166,0.1064,112.0,1330.0,-155.0,31.04,1009.531875,31.002022828857914,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.057,-0.4446,-0.0228,114.0,1340.0,-162.0,31.04,1009.531875,31.002022828857914,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.2698,0.057,0.475,115.0,1337.0,-155.0,31.04,1009.498671875,31.27928932769204,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.0646,-0.1482,-0.1178,112.0,1333.0,-158.0,31.04,1009.5151171875,31.141959938890558,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.304,-0.5054,-0.912,115.0,1333.0,-154.0,31.04,1009.498671875,31.27928932769204,0.0,0.0
-0.5684,-0.0196,9.6726,-0.228,0.1216,-0.152,115.0,1333.0,-156.0,31.05,1009.51609375,31.13380504403776,0.0,0.0
-0.5684,-0.0196,9.6824,-0.4104,-0.4864,0.1672,113.0,1337.0,-156.0,31.05,1009.520859375,31.09400924879961,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.0456,0.513,-0.4294,116.0,1335.0,-158.0,31.06,1009.5285546875,31.029749146466607,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.3344,0.2584,-0.8702,117.0,1336.0,-157.0,31.06,1009.5053125,31.223835437205963,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.3952,-0.361,1.273,112.0,1332.0,-151.0,31.06,1009.5353515625,30.972991822495008,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.4142,0.6042,0.418,113.0,1334.0,-156.0,31.06,1009.5082421875,31.199370579421362,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.4142,0.6042,0.418,113.0,1334.0,-156.0,31.06,1009.555703125,30.803047892307134,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.1216,0.4408,-0.7676,111.0,1336.0,-156.0,31.06,1009.555703125,30.803047892307134,0.0,0.0
-0.5684,-0.0196,9.6726,-0.0228,-0.342,0.4332,118.0,1334.0,-156.0,31.07,1009.5734375,30.65496081760398,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.2508,0.2242,-0.361,113.0,1331.0,-157.0,31.07,1009.553125,30.82457614460667,0.0,0.0
-0.5684,-0.0196,9.6726,-0.6346,0.0038,0.1026,117.0,1334.0,-156.0,31.07,1009.5463671875,30.88100647175036,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.3192,-0.3952,0.057,111.0,1337.0,-156.0,31.07,1009.5598828125,30.76814612331697,0.0,0.0
-0.5684,-0.0294,9.6726,0.1634,0.3268,0.2508,114.0,1333.0,-157.0,31.07,1009.5501953125,30.849040121711905,0.0,0.0
-0.5684,-0.0294,9.6726,0.3572,-0.2318,-0.9044,114.0,1332.0,-156.0,31.07,1009.5405078125,30.9863656468311,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.1254,-0.4218,0.3952,111.0,1332.0,-156.0,31.07,1009.536640625,30.962227537337586,0.0,0.0
-0.5684,-0.0294,9.6726,-0.6004,-0.4674,-0.6422,108.0,1335.0,-162.0,31.07,1009.5405078125,30.929934748631997,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.6156,-0.456,0.4902,111.0,1337.0,-158.0,31.07,1009.5540625,30.816747684075217,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.6156,-0.456,0.4902,111.0,1337.0,-158.0,31.07,1009.5579296875,30.784455346598392,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.2508,0.0874,0.2546,112.0,1335.0,-151.0,31.07,1009.5579296875,30.784455346598392,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.0152,0.0418,0.494,115.0,1330.0,-152.0,31.08,1009.5549609375,30.80924541492417,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.6346,0.4142,-0.1786,117.0,1332.0,-152.0,31.08,1009.528828125,31.02746579987414,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.3914,-0.304,-0.3496,115.0,1335.0,-151.0,31.09,1009.5671875,30.707149854681923,0.0,0.0
-0.5684,-0.0294,9.6726,0.494,-1.0336,0.3344,109.0,1329.0,-154.0,31.09,1009.5401171875,30.933196641932575,0.0,0.0
-0.5684,-0.0294,9.6726,-1.083,-0.3192,0.2394,112.0,1332.0,-156.0,31.09,1009.5430078125,30.90905865570592,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.0418,-0.0418,-0.323,117.0,1336.0,-154.0,31.09,1009.5430078125,30.90905865570592,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.418,-0.5244,0.4674,109.0,1333.0,-162.0,31.09,1009.5430078125,30.90905865570592,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.1444,0.0038,-0.3914,113.0,1335.0,-155.0,31.09,1009.5536328125,30.820335727754195,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.1444,0.0038,-0.3914,113.0,1335.0,-155.0,31.09,1009.58140625,30.58842017473939,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.0038,-0.6916,-0.5928,114.0,1332.0,-154.0,31.09,1009.58140625,30.58842017473939,0.0,0.0
-0.5684,-0.0294,9.6726,0.0646,0.1178,-0.1368,118.0,1336.0,-153.0,31.09,1009.554296875,30.814790569860236,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.2964,-0.6764,0.9766,115.0,1338.0,-153.0,31.1,1009.5484375,30.863718535562686,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.9082,0.1938,-0.1596,114.0,1333.0,-151.0,31.1,1009.5426171875,30.912320542465668,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1102,-0.0266,-0.5586,118.0,1332.0,-152.0,31.1,1009.56296875,30.742377602596058,0.0,0.0
-0.588,-0.0294,9.662799999999999,0.0798,0.0494,-0.3154,114.0,1338.0,-155.0,31.11,1009.6148828125,30.30888888455342,0.0,0.0
-0.5684,-0.0294,9.6726,-0.0076,-0.1444,1.1096,115.0,1335.0,-155.0,31.11,1009.577421875,30.621690443013282,0.0,0.0
-0.5781999999999999,-0.0196,9.653,-0.3838,0.2166,-0.5928,114.0,1331.0,-157.0,31.11,1009.567421875,30.70519276106884,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.3952,1.1058,-1.0526,114.0,1334.0,-157.0,31.1,1009.5968359375,30.459580432997036,0.0,0.0
-0.5781999999999999,-0.0196,9.6824,-0.5016,-0.418,0.2166,114.0,1334.0,-157.0,31.11,1009.5335546875,30.987996602192656,0.0,0.0
-0.5781999999999999,-0.0196,9.6824,-0.5016,-0.418,0.2166,114.0,1331.0,-155.0,31.11,1009.5335546875,30.987996602192656,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.4902,-0.1482,0.1976,110.0,1331.0,-151.0,31.1,1009.5290625,31.02550864604997,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4636,-0.2318,0.4294,112.0,1333.0,-152.0,31.1,1009.56296875,30.742377602596058,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.5282,-0.5814,0.9424,112.0,1333.0,-151.0,31.11,1009.546484375,30.88002790855975,0.0,0.0
-0.5684,-0.0294,9.6726,-0.3838,-0.0874,-0.3534,114.0,1333.0,-155.0,31.11,1009.547109375,30.874808906423517,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.399,-0.3078,-0.4484,114.0,1332.0,-155.0,31.11,1009.56453125,30.729330274657688,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.8512,0.2128,-0.1672,114.0,1332.0,-158.0,31.11,1009.5577734375,30.785760085567876,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.3458,0.4788,0.133,112.0,1335.0,-162.0,31.1,1009.5039453125,31.2352523905141,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.0798,-0.1824,-0.019,113.0,1331.0,-158.0,31.12,1009.558671875,30.77825783874129,0.0,0.0
-0.5781999999999999,-0.0196,9.653,0.2812,-0.3116,-0.6992,111.0,1335.0,-154.0,31.11,1009.5238671875,31.068892308797764,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.3496,-0.3154,-0.5168,112.0,1332.0,-155.0,31.11,1009.530625,31.012460963292423,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.133,-1.045,0.5054,113.0,1332.0,-156.0,31.12,1009.56546875,30.72150188574071,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.9006,-0.2698,0.3838,112.0,1331.0,-157.0,31.12,1009.54515625,30.891118296793895,0.0,0.0
-0.5684,-0.0196,9.6726,-0.5054,-1.1476,1.6378,110.0,1331.0,-157.0,31.12,1009.561640625,30.75346784420042,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.2242,-0.361,0.2508,113.0,1332.0,-155.0,31.12,1009.5796484375,30.603098221166732,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.3686,0.3762,-0.304,112.0,1331.0,-156.0,31.12,1009.6096875,30.352269561301025,0.0,0.0
-0.5684,-0.0294,9.6726,0.0418,0.3648,-0.133,108.0,1332.0,-162.0,31.12,1009.5690625,30.691493116088033,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.1026,0.3838,-0.9348,116.0,1336.0,-155.0,31.13,1009.583515625,30.570806546341565,0.0,0.0
-0.5684,-0.0294,9.6726,-0.2774,-0.0266,0.0,117.0,1335.0,-157.0,31.13,1009.598046875,30.449469027063785,0.0,0.0
-0.5684,-0.0196,9.6726,-1.4174,0.3268,-0.2926,112.0,1333.0,-159.0,31.13,1009.6015625,30.42011338807093,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.0152,0.228,-0.5244,116.0,1334.0,-154.0,31.14,1009.5860546875,30.54960499612404,0.0,0.0
-0.5684,-0.0294,9.6726,0.0874,-0.2014,0.6612,114.0,1331.0,-155.0,31.14,1009.6093359375,30.35520510234825,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.304,0.4598,0.285,110.0,1334.0,-155.0,31.14,1009.5792578125,30.606360012073036,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.2622,0.1254,-0.3572,113.0,1330.0,-153.0,31.14,1009.5957421875,30.4687133242127,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.646,-0.532,0.0456,113.0,1330.0,-153.0,31.14,1009.599609375,30.436422066184655,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.646,-0.532,0.0456,113.0,1330.0,-156.0,31.14,1009.599609375,30.436422066184655,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.5434,-0.0532,0.5472,110.0,1336.0,-159.0,31.14,1009.5512109375,30.84055926980681,0.0,0.0
-0.5684,-0.0294,9.6726,-0.532,0.0798,0.2204,109.0,1330.0,-153.0,31.15,1009.6525,29.994792083520174,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.2242,-0.076,0.1976,112.0,1329.0,-157.0,31.15,1009.6137890625,30.31802164358425,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.3838,-0.3458,1.2236,114.0,1335.0,-156.0,31.15,1009.6409375,30.091335885982748,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.1216,0.6422,-1.0184,115.0,1330.0,-156.0,31.15,1009.6137890625,30.31802164358425,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.76,0.5662,-0.4902,111.0,1333.0,-157.0,31.15,1009.60703125,30.374449225262026,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.152,-0.3458,0.2052,115.0,1333.0,-158.0,31.16,1009.61921875,30.272684097221184,0.0,0.0
-0.5684,-0.0196,9.6726,-0.7258,-0.1634,0.9728,116.0,1328.0,-156.0,31.15,1009.601171875,30.42337512165022,0.0,0.0
-0.5684,-0.0294,9.6726,-0.2964,-0.0304,-0.7904,116.0,1334.0,-158.0,31.16,1009.6221484375,30.248221474353464,0.0,0.0
-0.5684,-0.0294,9.6726,-0.418,-0.1596,0.2204,112.0,1333.0,-154.0,31.16,1009.5746875,30.644523041581422,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.2128,0.9386,-0.5776,113.0,1331.0,-161.0,31.16,1009.623125,30.240067279497566,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.7486,-0.4408,-0.4826,113.0,1332.0,-154.0,31.17,1009.5969140625,30.458928083929628,0.0,0.0
-0.5684,-0.0294,9.6726,-0.0684,-0.5016,0.1748,111.0,1331.0,-156.0,31.17,1009.603671875,30.40250004440351,0.0,0.0
-0.5781999999999999,-0.0294,9.6824,-0.5282,-0.8322,0.8056,114.0,1336.0,-155.0,31.17,1009.5975390625,30.45370929287178,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.0646,-0.2242,0.0304,116.0,1334.0,-156.0,31.17,1009.62171875,30.251809322107725,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4218,0.0722,-0.7334,109.0,1335.0,-157.0,31.18,1009.6120703125,30.332373138250578,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4978,0.0722,-0.0722,109.0,1335.0,-157.0,31.18,1009.6301171875,30.181683430920522,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.0038,0.5928,-0.779,114.0,1333.0,-157.0,31.18,1009.623359375,30.23811027368616,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.4636,-0.342,0.3572,109.0,1334.0,-159.0,31.18,1009.6498046875,30.017297146643386,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.1596,-0.2508,1.1058,109.0,1334.0,-159.0,31.19,1009.644609375,30.060676608464817,0.0,0.0
-0.5684,-0.0196,9.6726,-0.1444,0.209,-0.2926,111.0,1333.0,-152.0,31.19,1009.6339453125,30.14971922792837,0.0,0.0
-0.5684,-0.0294,9.6726,-0.1444,0.209,-0.2926,111.0,1333.0,-152.0,31.19,1009.654296875,29.97978873513259,0.0,0.0
-0.5684,-0.0294,9.6726,0.2014,0.646,-0.2014,115.0,1335.0,-157.0,31.19,1009.654296875,29.97978873513259,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1102,-1.0412,1.0602,112.0,1332.0,-162.0,31.18,1009.6398046875,30.100794617480386,0.0,0.0
-0.5684,-0.0196,9.6726,-0.8588,-0.7182,0.5434,114.0,1333.0,-157.0,31.19,1009.6581640625,29.947498993455255,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.2888,0.19,-0.9234,114.0,1334.0,-160.0,31.19,1009.6175,30.287035529392803,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.6916,-0.2128,0.7334,115.0,1333.0,-157.0,31.19,1009.6271875,30.206145897457947,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,0.1748,-0.3762,0.057,110.0,1329.0,-161.0,31.19,1009.6310546875,30.17385545376585,0.0,0.0
-0.5684,-0.0196,9.662799999999999,-0.0114,0.0836,-0.3838,117.0,1333.0,-158.0,31.19,1009.655234375,29.97196090977048,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.6118,-0.4978,0.6232,114.0,1335.0,-159.0,31.2,1009.666796875,29.875418214224236,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-1.0716,-0.076,0.6156,113.0,1336.0,-155.0,31.2,1009.6290625,30.1904899122556,0.0,0.0
-0.5684,-0.0294,9.6726,0.1672,0.1368,-1.0754,113.0,1336.0,-155.0,31.21,1009.6341796875,30.147762239096544,0.0,0.0
-0.5684,-0.0294,9.6726,0.1672,0.1368,-1.0754,116.0,1337.0,-161.0,31.21,1009.6341796875,30.147762239096544,0.0,0.0
-0.5684,-0.0294,9.6726,0.1216,-0.1216,-0.8056,116.0,1336.0,-156.0,31.21,1009.6680859375,29.864655063770606,0.0,0.0
-0.5684,-0.0294,9.6726,0.0418,-0.4636,0.0342,113.0,1335.0,-158.0,31.22,1009.672890625,29.824537964629446,0.0,0.0
-0.5684,-0.0196,9.6726,0.7334,-0.0608,0.437,111.0,1333.0,-156.0,31.21,1009.6584375,29.945215884198003,0.0,0.0
-0.5684,-0.0196,9.6726,-0.2774,-0.7828,-0.3002,113.0,1332.0,-159.0,31.21,1009.662265625,29.913252407164286,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.7106,-0.9652,0.9766,112.0,1333.0,-166.0,31.22,1009.6631640625,29.90575078901543,0.0,0.0
-0.5781999999999999,-0.0196,9.653,-1.0184,-0.399,0.703,115.0,1334.0,-157.0,31.22,1009.6708984375,29.671246407977634,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.1634,0.7524,-0.133,113.0,1336.0,-155.0,31.22,1009.64671875,30.043063872848617,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.2052,0.0114,-0.4484,112.0,1335.0,-157.0,31.22,1009.6225,30.245285963470838,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.057,-0.513,0.133,113.0,1332.0,-153.0,31.22,1009.6428515625,30.07535391090583,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.057,-0.513,0.133,113.0,1332.0,-153.0,31.22,1009.6428515625,30.07535391090583,0.0,0.0
-0.5781999999999999,-0.0294,9.6726,-0.5054,-0.6346,0.4104,116.0,1335.0,-150.0,31.21,1009.6419140625,30.083181813999985,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.2584,-0.2926,-0.7638,114.0,1338.0,-156.0,31.21,1009.6351171875,30.139934287445698,0.0,0.0
-0.5684,-0.0294,9.6726,-0.4598,-0.4902,0.1824,107.0,1332.0,-157.0,31.22,1009.673828125,29.816710255993367,0.0,0.0
-0.5586,-0.0196,9.6726,0.0798,0.2242,0.0532,116.0,1334.0,-159.0,31.22,1009.6903125,29.679074007250428,0.0,0.0
-0.5781999999999999,-0.0196,9.653,0.57,0.8816,-0.513,112.0,1332.0,-156.0,31.23,1009.653828125,29.98370265001607,0.0,0.0
-0.5684,-0.0196,9.6726,-0.6042,-0.4142,1.0374,111.0,1336.0,-166.0,31.22,1009.6437890625,30.06752601369793,0.0,0.0
-0.5781999999999999,-0.0196,9.653,-0.3724,0.1786,0.532,115.0,1337.0,-156.0,31.23,1009.645078125,30.056762664642218,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.1444,0.1292,0.6194,112.0,1334.0,-159.0,31.23,1009.6925390625,29.660483468582697,0.0,0.0
-0.5684,-0.0196,9.6726,-0.8132,-0.95,2.2458,111.0,1334.0,-155.0,31.23,1009.7060546875,29.547636349637465,0.0,0.0
-0.5684,-0.0196,9.6726,0.1938,0.1634,0.2432,111.0,1334.0,-155.0,31.24,1009.6866796875,29.709406010031408,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.0418,0.1558,1.3414,109.0,1330.0,-156.0,31.24,1009.6837890625,29.73354121515963,0.0,0.0
-0.5684,-0.0294,9.6726,-0.6384,-0.3306,0.7942,112.0,1335.0,-154.0,31.24,1009.656640625,29.960219182768963,0.0,0.0
-0.5684,-0.0196,9.662799999999999,0.6004,0.4028,-0.9082,112.0,1335.0,-154.0,31.24,1009.6828125,29.741695013318296,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,-0.418,-0.0912,0.1026,116.0,1337.0,-159.0,31.24,1009.625703125,30.218540235775322,0.0,0.0
-0.5781999999999999,-0.0294,9.662799999999999,0.4218,0.7296,0.2204,114.0,1334.0,-156.0,31.25,1009.691484375,29.66928950907855,0.0,0.0
-0.5684,-0.0196,9.6726,-0.4484,-0.8322,0.76,110.0,1333.0,-156.0,31.24,1009.676953125,29.79061793636963,0.0,0.0
-0.5684,-0.0196,9.6726,-0.3154,-0.1862,0.1406,113.0,1337.0,-155.0,31.25,1009.6853515625,29.720495151383307,0.0,0.0
-0.5684,-0.0196,9.6726,-0.4902,-0.0038,0.5852,115.0,1335.0,-157.0,31.25,1009.716328125,29.461860311508218,0.0,0.0
-0.5684,-0.0294,9.6824,-0.4902,-0.152,-0.3002,117.0,1333.0,-160.0,31.25,1009.6688671875,29.858131947695696,0.0,0.0
-0.5684,-0.0294,9.662799999999999,0.494,0.0684,-0.3192,110.0,1331.0,-168.0,31.26,1009.6859765625,29.71527673045579,0.0,0.0
-0.5781999999999999,-0.0196,9.662799999999999,-0.1748,0.0266,0.9272,115.0,1336.0,-159.0,31.26,1009.662734375,29.909338518759117,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,-0.646,-0.5472,0.9272,114.0,1335.0,-157.0,31.25,1009.6779296875,29.782464099896167,0.0,0.0
-0.5684,-0.0196,9.653,0.4636,-0.2356,0.0532,111.0,1334.0,-161.0,31.26,1009.68984375,29.68298780909909,0.0,0.0
-0.5684,-0.0294,9.6726,-0.703,-0.57,0.0684,112.0,1331.0,-159.0,31.26,1009.750859375,29.173553636417733,0.0,0.0
-0.5781999999999999,-0.0196,9.6726,0.1558,-0.1444,-0.5548,112.0,1331.0,-159.0,31.26,1009.731484375,29.335317484665484,0.0,0.0
-0.5684,-0.0294,9.662799999999999,-0.1596,0.0076,-0.1064,114.0,1336.0,-160.0,31.26,1009.70046875,29.594275328542924,0.0,0.0
