MilliTime,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng
1656484597359,-7.3206,2.3813999999999997,-7.1049999999999995,-20.6834,6.6804,-38.304,12.0,1193.0,46.0,37.67,1009.0482421875,35.041383763724674,38.260286666666666,140.85216166666666
1656484597381,-7.3206,2.3813999999999997,-7.1049999999999995,-16.72,4.5638,-32.4976,12.0,1193.0,46.0,37.67,1009.031015625,35.185291050223036,38.260286666666666,140.85216166666666
1656484597402,-7.3206,2.3813999999999997,-7.1049999999999995,-12.312,5.1604,-29.2866,12.0,1190.0,44.0,37.67,1009.09265625,34.670366670258396,38.260286666666666,140.85216166666666
1656484597424,-7.4676,2.3324,-7.007,-10.7958,5.1452,-24.2934,16.0,1190.0,44.0,37.66,1009.0606640625,34.93761511806106,38.260286666666666,140.85216166666666
1656484597445,-7.4676,2.3324,-7.007,-11.5254,5.4074,-20.4782,16.0,1190.0,44.0,37.67,1009.0477734375,35.04529958192605,38.260286666666666,140.85216166666666
1656484597466,-7.4676,2.3324,-7.007,-11.3164,1.311,-19.2926,16.0,1190.0,44.0,37.67,1009.0751171875,34.816879316472246,38.260286666666666,140.85216166666666
1656484597488,-7.6342,2.4402,-7.1049999999999995,-12.464,-0.4864,-20.4174,16.0,1190.0,44.0,37.67,1009.0794921875,34.780332539092996,38.260286666666666,140.85216166666666
1656484597509,-7.6342,2.4402,-7.1049999999999995,-16.3058,-3.4884,-22.8988,23.0,1190.0,45.0,37.67,1009.055078125,34.984278248978384,38.260286666666666,140.85216166666666
1656484597532,-7.6342,2.4402,-7.1049999999999995,-18.7378,-3.9976,-20.4478,23.0,1190.0,45.0,37.67,1009.06578125,34.894867957920226,38.260286666666666,140.85216166666666
1656484597555,-7.742,2.3813999999999997,-6.8502,-18.2666,-0.3952,-19.5434,23.0,1190.0,45.0,37.67,1009.0340625,35.15983791596583,38.260286666666666,140.85216166666666
1656484597576,-7.742,2.3813999999999997,-6.8502,-17.6928,4.123,-17.4572,23.0,1190.0,45.0,37.67,1009.0687890625,34.86974184646723,38.260286666666666,140.85216166666666
1656484597601,-7.742,2.3813999999999997,-6.8502,-16.7922,1.7784,-15.1848,22.0,1189.0,47.0,37.67,1009.0589453125,34.95197298221737,38.260286666666666,140.85216166666666
1656484597616,-7.742,2.3813999999999997,-6.8502,-16.7922,1.7784,-15.1848,22.0,1189.0,47.0,37.68,1009.0421875,35.091963195526205,38.260286666666666,140.85216166666666
1656484597627,-7.751799999999999,2.2736,-6.8208,-14.193,3.2528,-13.756,22.0,1189.0,47.0,37.68,1009.0421875,35.091963195526205,38.260286666666666,140.85216166666666
1656484597643,-7.751799999999999,2.2736,-6.8208,-14.193,3.2528,-13.756,22.0,1189.0,47.0,37.67,1009.0109765625,35.35269590691602,38.260286666666666,140.85216166666666
1656484597653,-7.751799999999999,2.2736,-6.8208,-13.0112,2.3826,-10.9516,22.0,1189.0,47.0,37.67,1009.0109765625,35.35269590691602,38.260286666666666,140.85216166666666
1656484597667,-7.751799999999999,2.2736,-6.8208,-10.4272,2.0862,-8.7628,22.0,1189.0,47.0,37.67,1009.061953125,35.15559573297573,38.260286666666666,140.85216166666666
1656484597678,-7.751799999999999,2.2736,-6.8208,-10.4272,2.0862,-8.7628,22.0,1189.0,47.0,37.67,1009.061953125,35.15559573297573,38.260286666666666,140.85216166666666
1656484597691,-7.6636,2.2834,-6.9188,-7.3796,1.3718,-9.3176,22.0,1189.0,47.0,37.67,1009.0589453125,34.95197298221737,38.260286666666666,140.85216166666666
1656484597702,-7.6636,2.2834,-6.9188,-7.3796,1.3718,-9.3176,22.0,1189.0,47.0,37.67,1009.0589453125,34.95197298221737,38.260286666666666,140.85216166666666
1656484597715,-7.6636,2.2834,-6.9188,-6.2661999999999995,1.7442,-8.987,27.0,1185.0,45.0,37.66,1009.030234375,35.19181750492719,38.260286666666666,140.85216166666666
1656484597732,-7.5264,2.2736,-6.8502,-6.2661999999999995,1.7442,-8.987,27.0,1185.0,45.0,37.67,1009.031015625,35.185291050223036,38.260286666666666,140.85216166666666
1656484597742,-7.5264,2.2736,-6.8502,-6.5398,-0.7448,-10.393,27.0,1185.0,45.0,37.67,1009.031015625,35.185291050223036,38.260286666666666,140.85216166666666
1656484597758,-7.5264,2.2736,-6.8502,-8.835,-1.8582,-12.4298,27.0,1185.0,45.0,37.68,1009.0597265625,34.9454466778736,38.260286666666666,140.85216166666666
1656484597769,-7.5264,2.2736,-6.8502,-8.835,-1.8582,-12.4298,27.0,1185.0,45.0,37.68,1009.0597265625,34.9454466778736,38.260286666666666,140.85216166666666
1656484597784,-7.5264,2.2736,-6.8502,-10.2068,-3.116,-11.6698,27.0,1185.0,45.0,37.68,1009.0627734375,34.91999413002233,38.260286666666666,140.85216166666666
1656484597800,-7.5264,2.352,-6.791399999999999,-10.2068,-3.116,-11.6698,27.0,1185.0,45.0,37.67,1009.0383984375,35.12361625528233,38.260286666666666,140.85216166666666
1656484597811,-7.5264,2.352,-6.791399999999999,-8.4322,-2.09,-11.4076,32.0,1190.0,38.0,37.67,1009.0383984375,35.12361625528233,38.260286666666666,140.85216166666666
1656484597827,-7.5264,2.352,-6.791399999999999,-8.5424,0.7562,-9.044,32.0,1190.0,38.0,37.67,1009.0246875,35.238155450989254,38.260286666666666,140.85216166666666
1656484597838,-7.5264,2.352,-6.791399999999999,-8.5424,0.7562,-9.044,32.0,1190.0,38.0,37.67,1009.0246875,35.238155450989254,38.260286666666666,140.85216166666666
1656484597850,-7.5264,2.352,-6.791399999999999,-9.538,-2.3142,-7.0756,32.0,1190.0,38.0,37.65,1008.9903515625,35.524998453696945,38.260286666666666,140.85216166666666
1656484597866,-7.5656,2.3813999999999997,-6.8894,-9.538,-2.3142,-7.0756,32.0,1190.0,38.0,37.68,1009.046015625,35.05998391330473,38.260286666666666,140.85216166666666
1656484597876,-7.5656,2.3813999999999997,-6.8894,-6.9046,-3.8,-6.004,32.0,1190.0,38.0,37.68,1009.046015625,35.05998391330473,38.260286666666666,140.85216166666666
1656484597892,-7.5656,2.3813999999999997,-6.8894,-1.9494,-5.8178,-3.1198,32.0,1190.0,38.0,37.67,1009.0516015625,35.01332044304672,38.260286666666666,140.85216166666666
1656484597902,-7.5656,2.3813999999999997,-6.8894,-1.9494,-5.8178,-3.1198,27.0,1187.0,46.0,37.67,1009.0516015625,35.01332044304672,38.260286666666666,140.85216166666666
1656484597915,-7.5656,2.3813999999999997,-6.8894,1.862,-5.966,-0.437,27.0,1187.0,46.0,37.67,1009.0520703125,35.00940463687378,38.260286666666666,140.85216166666666
1656484597931,-7.5558,2.1069999999999998,-6.9384,1.862,-5.966,-0.437,27.0,1187.0,46.0,37.68,1009.0391796875,35.11708984333228,38.260286666666666,140.85216166666666
1656484597941,-7.5558,2.1069999999999998,-6.9384,5.852,-6.1712,-0.1064,27.0,1187.0,46.0,37.68,1009.0391796875,35.11708984333228,38.260286666666666,140.85216166666666
1656484597956,-7.5558,2.1069999999999998,-6.9384,6.346,-7.2846,-0.3002,27.0,1187.0,46.0,37.68,1009.0627734375,34.91999413002233,38.260286666666666,140.85216166666666
1656484597967,-7.5558,2.1069999999999998,-6.9384,6.346,-7.2846,-0.3002,27.0,1187.0,46.0,37.68,1009.0627734375,34.91999413002233,38.260286666666666,140.85216166666666
1656484597979,-7.5558,2.1069999999999998,-6.9384,2.6296,-5.6696,-0.209,27.0,1187.0,46.0,37.68,1009.028515625,35.20617571968484,38.260286666666666,140.85216166666666
1656484597995,-7.4186,2.205,-7.1932,2.6296,-5.6696,-0.209,27.0,1187.0,46.0,37.68,1009.0421875,35.091963195526205,38.260286666666666,140.85216166666666
1656484598005,-7.4186,2.205,-7.1932,-4.0584,-3.1008,-0.152,29.0,1184.0,44.0,37.68,1009.0421875,35.091963195526205,38.260286666666666,140.85216166666666
1656484598021,-7.4186,2.205,-7.1932,-7.885,-3.0362,0.1026,29.0,1184.0,44.0,37.68,1009.028515625,35.20617571968484,38.260286666666666,140.85216166666666
1656484598031,-7.4186,2.205,-7.1932,-7.885,-3.0362,0.1026,29.0,1184.0,44.0,37.68,1009.028515625,35.20617571968484,38.260286666666666,140.85216166666666
1656484598044,-7.4186,2.205,-7.1932,-5.548,-4.3548,-1.4554,29.0,1184.0,44.0,37.68,1009.028515625,35.20617571968484,38.260286666666666,140.85216166666666
1656484598059,-7.408799999999999,2.2344,-7.154,-5.548,-4.3548,-1.4554,29.0,1184.0,44.0,37.68,1009.0704296875,34.856036720324006,38.260286666666666,140.85216166666666
1656484598070,-7.408799999999999,2.2344,-7.154,-1.8886,-3.6822,-2.3484,29.0,1184.0,44.0,37.68,1009.0704296875,34.856036720324006,38.260286666666666,140.85216166666666
1656484598085,-7.408799999999999,2.2344,-7.154,0.4712,-3.572,-1.1704,29.0,1184.0,44.0,37.68,1009.028515625,35.20617571968484,38.260286666666666,140.85216166666666
1656484598095,-7.408799999999999,2.2344,-7.154,0.4712,-3.572,-1.1704,28.0,1187.0,42.0,37.68,1009.028515625,35.20617571968484,38.260286666666666,140.85216166666666
1656484598108,-7.408799999999999,2.2344,-7.154,1.5542,-0.627,-1.121,28.0,1187.0,42.0,37.67,1009.0340625,35.15983791596583,38.260286666666666,140.85216166666666
1656484598123,-7.4676,2.0383999999999998,-6.928599999999999,1.5542,-0.627,-1.121,28.0,1187.0,42.0,37.67,1009.061953125,34.92684673293937,38.260286666666666,140.85216166666666
1656484598134,-7.4676,2.0383999999999998,-6.928599999999999,2.7702,-0.9994,-2.5118,28.0,1187.0,42.0,37.67,1009.061953125,34.92684673293937,38.260286666666666,140.85216166666666
1656484598149,-7.4676,2.0383999999999998,-6.928599999999999,3.8836,-2.5536,-2.337,28.0,1187.0,42.0,37.68,1009.0087890625,35.3709702842604,38.260286666666666,140.85216166666666
1656484598160,-7.4676,2.0383999999999998,-6.928599999999999,3.8836,-2.5536,-2.337,28.0,1187.0,42.0,37.68,1009.0087890625,35.3709702842604,38.260286666666666,140.85216166666666
1656484598172,-7.4676,2.0383999999999998,-6.928599999999999,6.2016,-4.0166,-5.2896,28.0,1187.0,42.0,37.68,1009.0361328125,35.142542873069075,38.260286666666666,140.85216166666666
1656484598182,-7.4676,2.0383999999999998,-6.928599999999999,6.2016,-4.0166,-5.2896,28.0,1187.0,42.0,37.68,1009.0361328125,35.142542873069075,38.260286666666666,140.85216166666666
1656484598194,-7.4382,2.0874,-6.997199999999999,5.225,-5.4226,-5.453,28.0,1187.0,40.0,37.68,1009.0558984375,34.97742560825839,38.260286666666666,140.85216166666666
1656484598204,-7.4382,2.0874,-6.997199999999999,5.225,-5.4226,-5.453,28.0,1187.0,40.0,37.68,1009.0558984375,34.97742560825839,38.260286666666666,140.85216166666666
1656484598215,-7.4382,2.0874,-6.997199999999999,6.403,-6.1484,-3.99,28.0,1187.0,40.0,37.67,1009.0482421875,35.041383763724674,38.260286666666666,140.85216166666666
1656484598226,-7.4382,2.0874,-6.997199999999999,6.403,-6.1484,-3.99,28.0,1187.0,40.0,37.67,1009.0482421875,35.041383763724674,38.260286666666666,140.85216166666666
1656484598237,-7.4382,2.0874,-7.0266,7.6038,-9.9978,-2.9678,28.0,1187.0,40.0,37.68,1009.0558984375,34.97742560825839,38.260286666666666,140.85216166666666
1656484598247,-7.4382,2.0874,-7.0266,7.6038,-9.9978,-2.9678,28.0,1187.0,40.0,37.68,1009.0558984375,34.97742560825839,38.260286666666666,140.85216166666666
1656484598259,-7.4578,2.1364,-7.0266,7.0566,-10.8224,-0.9956,28.0,1187.0,40.0,37.68,1009.0361328125,35.142542873069075,38.260286666666666,140.85216166666666
1656484598269,-7.4578,2.1364,-7.0266,7.0566,-10.8224,-0.9956,28.0,1187.0,40.0,37.68,1009.0361328125,35.142542873069075,38.260286666666666,140.85216166666666
1656484598280,-7.4578,2.1364,-7.0266,6.3232,-10.659,0.133,27.0,1184.0,40.0,37.68,1009.0468359375,35.05313122275335,38.260286666666666,140.85216166666666
1656484598291,-7.4578,2.1364,-7.0266,6.3232,-10.659,0.133,27.0,1184.0,40.0,37.68,1009.0468359375,35.05313122275335,38.260286666666666,140.85216166666666
1656484598302,-7.5165999999999995,2.1462,-6.8698,4.94,-11.8332,1.729,27.0,1184.0,40.0,37.68,1009.0391796875,35.11708984333228,38.260286666666666,140.85216166666666
1656484598312,-7.5165999999999995,2.1462,-6.8698,4.94,-11.8332,1.729,27.0,1184.0,40.0,37.68,1009.0391796875,35.11708984333228,38.260286666666666,140.85216166666666
1656484598324,-7.5165999999999995,2.1462,-6.8698,4.4156,-13.2088,1.767,27.0,1184.0,40.0,37.68,1009.00796875,35.37782318403471,38.260286666666666,140.85216166666666
1656484598341,-7.5165999999999995,2.1462,-6.8698,4.4156,-13.2088,1.767,27.0,1184.0,40.0,37.68,1009.04984375,35.028004729318766,38.260286666666666,140.85216166666666
1656484598351,-7.5165999999999995,2.1462,-6.8698,3.4846,-14.478,4.8982,27.0,1184.0,40.0,37.68,1009.04984375,35.028004729318766,38.260286666666666,140.85216166666666
1656484598367,-7.751799999999999,2.058,-6.8306,5.016,-13.9498,8.2612,27.0,1184.0,40.0,37.68,1009.0704296875,34.856036720324006,38.260286666666666,140.85216
1656484598377,-7.751799999999999,2.058,-6.8306,5.016,-13.9498,8.2612,27.0,1184.0,40.0,37.68,1009.0704296875,34.856036720324006,38.260286666666666,140.85216
1656484598389,-7.751799999999999,2.058,-6.8306,9.1238,-14.0448,8.5158,33.0,1190.0,36.0,37.69,1009.0747265625,34.82014242783407,38.260286666666666,140.85216
1656484598399,-7.751799999999999,2.058,-6.8306,9.1238,-14.0448,8.5158,33.0,1190.0,36.0,37.69,1009.0747265625,34.82014242783407,38.260286666666666,140.85216
1656484598411,-7.751799999999999,2.058,-6.8306,12.426,-15.58,12.4678,33.0,1190.0,36.0,37.68,1009.0421875,35.091963195526205,38.260286666666666,140.85216
1656484598422,-7.751799999999999,2.058,-6.8306,12.426,-15.58,12.4678,33.0,1190.0,36.0,37.68,1009.0421875,35.091963195526205,38.260286666666666,140.85216
1656484598435,-7.84,1.8326,-6.713,15.466,-17.2786,16.8834,33.0,1190.0,36.0,37.67,1009.0178515625,35.29526235838137,38.260286666666666,140.85216
1656484598456,-7.84,1.8326,-6.713,18.2666,-18.183,19.6612,33.0,1190.0,36.0,37.69,1009.0641015625,34.90889944914746,38.260286666666666,140.85216
1656484598477,-7.84,1.8326,-6.713,17.024,-18.3046,20.9494,27.0,1186.0,37.0,37.68,1009.0399609375,35.1105634354721,38.260286666666666,140.85216
1656484598499,-7.957599999999999,2.009,-6.8208,17.7194,-16.5224,21.337,27.0,1186.0,37.0,37.68,1009.019453125,35.28188299769183,38.260286666666666,140.85216
1656484598521,-7.957599999999999,2.009,-6.8208,18.6314,-16.2336,21.337,27.0,1186.0,37.0,37.68,1009.0126171875,35.33899014495872,38.260286666666666,140.85216
1656484598544,-7.957599999999999,2.009,-6.8208,20.9494,-14.2006,21.1166,27.0,1186.0,37.0,37.68,1009.0361328125,35.142542873069075,38.260286666666666,140.85216
1656484598565,-8.0948,1.8619999999999999,-6.5758,22.895,-12.9466,20.805,27.0,1186.0,37.0,37.69,1009.0641015625,34.90889944914746,38.260286666666666,140.85216
1656484598588,-8.0948,1.8619999999999999,-6.5758,25.4486,-9.9446,20.1172,23.0,1184.0,31.0,37.69,1009.0709375,34.85179466112246,38.260286666666666,140.85216
1656484598611,-8.0948,1.8619999999999999,-6.5758,29.4766,-4.465,20.7594,23.0,1184.0,31.0,37.68,1009.05671875,34.97057297205153,38.260286666666666,140.85216
1656484598634,-8.134,1.7346,-6.5562,30.8142,-2.3066,23.6512,23.0,1184.0,31.0,37.68,1009.0293359375,35.19932293289614,38.260286666666666,140.85216
1656484598658,-8.134,1.7346,-6.5562,31.6692,-2.9564,25.4144,23.0,1184.0,31.0,37.69,1009.0298046875,35.19540705675746,38.260286666666666,140.85216
1656484598681,-8.2124,1.6268,-6.859999999999999,38.722,-1.3946,27.3828,24.0,1194.0,33.0,37.68,1009.011796875,35.345843023683265,38.260286666666666,140.85216
1656484598703,-8.2124,1.6268,-6.859999999999999,40.8348,-4.218,31.5096,24.0,1194.0,33.0,37.68,1009.0057421875,35.39642393473635,38.260286666666666,140.85216
1656484598719,-8.2124,1.6268,-6.859999999999999,40.8348,-4.218,31.5096,24.0,1194.0,33.0,37.68,1009.0057421875,35.39642393473635,38.260286666666666,140.85216
1656484598730,-8.2124,1.6268,-6.859999999999999,43.092,-8.310599999999999,30.5862,24.0,1194.0,33.0,37.68,1009.0057421875,35.39642393473635,38.260286666666666,140.85216
1656484598746,-8.2124,1.6268,-6.859999999999999,43.092,-8.310599999999999,30.5862,24.0,1194.0,33.0,37.68,1009.060546875,34.9385940627165,38.260286666666666,140.85216
1656484598756,-8.4476,1.813,-7.1735999999999995,42.8716,-15.01,26.8242,24.0,1194.0,33.0,37.68,1009.060546875,34.9385940627165,38.260286666666666,140.85216
1656484598772,-8.4476,1.813,-7.1735999999999995,42.8716,-15.01,26.8242,24.0,1194.0,33.0,37.68,1009.0255078125,35.231302643150784,38.260286666666666,140.85216
1656484598783,-8.4476,1.813,-7.1735999999999995,38.969,-15.0366,25.2434,16.0,1190.0,28.0,37.68,1009.0255078125,35.231302643150784,38.260286666666666,140.85216
1656484598799,-8.4476,1.813,-7.1735999999999995,29.2486,-9.5722,22.9368,16.0,1190.0,28.0,37.69,1009.0610546875,34.934351969875685,38.260286666666666,140.85216
1656484598810,-8.4476,1.813,-7.1735999999999995,29.2486,-9.5722,22.9368,16.0,1190.0,28.0,37.69,1009.0610546875,34.934351969875685,38.260286666666666,140.85216
1656484598826,-8.1928,2.2736,-6.566,18.0728,-5.1642,20.691,16.0,1190.0,28.0,37.68,1009.0225,35.256429627270755,38.260286666666666,140.85216
1656484598842,-8.1928,2.2736,-6.566,9.6178,-1.5086,12.3918,16.0,1190.0,28.0,37.67,1009.0109765625,35.35269590691602,38.260286666666666,140.85216
1656484598853,-8.1928,2.2736,-6.566,9.6178,-1.5086,12.3918,16.0,1190.0,28.0,37.67,1009.0109765625,35.35269590691602,38.260286666666666,140.85216
1656484598866,-8.1928,2.2736,-6.2524,1.6454,-2.4244,-1.7518,16.0,1190.0,28.0,37.69,1009.04734375,35.04888908324084,38.260286666666666,140.85216
1656484598877,-8.1928,2.2736,-6.2524,1.6454,-2.4244,-1.7518,16.0,1192.0,31.0,37.69,1009.04734375,35.04888908324084,38.260286666666666,140.85216
1656484598889,-7.6048,2.6068,-6.2524,-5.3466,-3.021,-10.6476,16.0,1192.0,31.0,37.67,1009.0340625,35.15983791596583,38.260286666666666,140.85216
1656484598900,-7.6048,2.6068,-6.2524,-5.3466,-3.021,-10.6476,16.0,1192.0,31.0,37.67,1009.0340625,35.15983791596583,38.260286666666666,140.85216
1656484598912,-7.6048,2.6068,-6.2524,-7.3036,-1.2122,-15.5458,16.0,1192.0,31.0,37.69,1009.0816015625,34.76271181727446,38.260286666666666,140.85216
1656484598922,-7.6048,2.6068,-6.2524,-7.3036,-1.2122,-15.5458,16.0,1192.0,31.0,37.69,1009.0816015625,34.76271181727446,38.260286666666666,140.85216
1656484598934,-7.5165999999999995,2.4598,-5.5762,-7.98,3.9482,-20.9722,16.0,1192.0,31.0,37.69,1009.0572265625,34.9663308661832,38.260286666666666,140.85216
1656484598944,-7.5165999999999995,2.4598,-5.5762,-7.98,3.9482,-20.9722,16.0,1192.0,31.0,37.69,1009.0572265625,34.9663308661832,38.260286666666666,140.85216
1656484598955,-7.5165999999999995,2.4598,-5.5762,-6.3878,3.515,-25.4372,16.0,1192.0,31.0,37.69,1009.0366796875,35.13797437596817,38.260286666666666,140.85216
1656484598966,-7.5165999999999995,2.4598,-5.5762,-6.3878,3.515,-25.4372,16.0,1192.0,31.0,37.69,1009.0366796875,35.13797437596817,38.260286666666666,140.85216
1656484598977,-7.5165999999999995,2.4598,-5.5762,-3.9938,-0.4142,-18.2286,20.0,1191.0,30.0,37.69,1009.0374609375,35.1314479550214,38.260286666666666,140.85216
1656484598987,-7.5165999999999995,2.4598,-5.5762,-3.9938,-0.4142,-18.2286,20.0,1191.0,30.0,37.69,1009.0374609375,35.1314479550214,38.260286666666666,140.85216
1656484598999,-8.084999999999999,2.2834,-5.6644,-0.9918,-6.3194,-12.004199999999999,20.0,1191.0,30.0,37.69,1009.0366796875,35.13797437596817,38.260286666666666,140.85216
1656484599009,-8.084999999999999,2.2834,-5.6644,-0.9918,-6.3194,-12.004199999999999,20.0,1191.0,30.0,37.69,1009.0366796875,35.13797437596817,38.260286666666666,140.85216
1656484599021,-8.084999999999999,2.2834,-5.6644,-3.0856,-6.9312,-3.8228,20.0,1191.0,30.0,37.68,1009.0293359375,35.19932293289614,38.260286666666666,140.85216
1656484599031,-8.084999999999999,2.2834,-5.6644,-3.0856,-6.9312,-3.8228,20.0,1191.0,30.0,37.68,1009.0293359375,35.19932293289614,38.260286666666666,140.85216
1656484599042,-8.084999999999999,2.2834,-5.6644,-6.9312,-6.0914,1.4972,20.0,1191.0,30.0,37.68,1009.015625,35.31386296156734,38.260286666666666,140.85216
1656484599053,-8.084999999999999,2.2834,-5.6644,-6.9312,-6.0914,1.4972,20.0,1191.0,30.0,37.68,1009.015625,35.31386296156734,38.260286666666666,140.85216
1656484599064,-8.0948,2.7243999999999997,-6.2328,-10.1954,-8.2612,5.111,17.0,1189.0,27.0,37.68,1009.026328125,35.224449839830356,38.260286666666666,140.85216
1656484599075,-8.0948,2.7243999999999997,-6.2328,-10.1954,-8.2612,5.111,17.0,1189.0,27.0,37.68,1009.026328125,35.224449839830356,38.260286666666666,140.85216
1656484599086,-8.0948,2.7243999999999997,-6.2328,-8.8768,-10.3246,6.5778,17.0,1189.0,27.0,37.68,1009.0087890625,35.028004729318766,38.260286666666666,140.85216
1656484599097,-8.0948,2.7243999999999997,-6.2328,-8.8768,-10.3246,6.5778,17.0,1189.0,27.0,37.68,1009.0087890625,35.028004729318766,38.260286666666666,140.85216
1656484599108,-8.0948,2.7243999999999997,-6.2328,-7.6722,-5.301,2.0444,17.0,1189.0,27.0,37.69,1009.058046875,34.95947823727509,38.260286666666666,140.85216
1656484599119,-8.0948,2.7243999999999997,-6.2328,-7.6722,-5.301,2.0444,17.0,1189.0,27.0,37.69,1009.058046875,34.95947823727509,38.260286666666666,140.85216
1656484599130,-8.0262,2.6852,-6.1739999999999995,-13.9536,-0.9158,-4.8374,17.0,1189.0,27.0,37.68,1009.05671875,34.97057297205153,38.260286666666666,140.85216
1656484599141,-8.0262,2.6852,-6.1739999999999995,-13.9536,-0.9158,-4.8374,17.0,1189.0,27.0,37.68,1009.05671875,34.97057297205153,38.260286666666666,140.85216
1656484599152,-8.0262,2.6852,-6.1739999999999995,-20.2084,-1.14,-12.464,17.0,1189.0,27.0,37.69,1009.0336328125,35.16342745677168,38.260286666666666,140.85216
1656484599162,-8.0262,2.6852,-6.1739999999999995,-20.2084,-1.14,-12.464,17.0,1189.0,27.0,37.69,1009.0336328125,35.16342745677168,38.260286666666666,140.85216
1656484599174,-8.0262,2.6852,-6.1739999999999995,-24.2554,-2.071,-17.176,16.0,1189.0,28.0,37.69,1009.04734375,35.04888908324084,38.260286666666666,140.85216
1656484599184,-8.0262,2.6852,-6.1739999999999995,-24.2554,-2.071,-17.176,16.0,1189.0,28.0,37.69,1009.04734375,35.04888908324084,38.260286666666666,140.85216
1656484599196,-8.3006,2.6754,-6.1544,-27.246,-4.2902,-17.5142,16.0,1189.0,28.0,37.69,1009.068671875,34.87072078473932,38.260286666666666,140.85216
1656484599206,-8.3006,2.6754,-6.1544,-27.246,-4.2902,-17.5142,16.0,1189.0,28.0,37.69,1009.068671875,34.87072078473932,38.260286666666666,140.85216
1656484599217,-8.3006,2.6754,-6.1544,-27.4474,-1.3338,-19.1596,16.0,1189.0,28.0,37.69,1009.068671875,34.87072078473932,38.260286666666666,140.85216
1656484599228,-8.3006,2.6754,-6.1544,-27.4474,-1.3338,-19.1596,16.0,1189.0,28.0,37.69,1009.068671875,34.87072078473932,38.260286666666666,140.85216
1656484599239,-8.3006,2.6754,-6.1544,-26.9686,6.3726,-21.5004,16.0,1189.0,28.0,37.69,1009.0572265625,34.9663308661832,38.260286666666666,140.85216
1656484599249,-8.3006,2.6754,-6.1544,-26.9686,6.3726,-21.5004,16.0,1189.0,28.0,37.69,1009.0572265625,34.9663308661832,38.260286666666666,140.85216
1656484599261,-8.2712,2.2736,-5.9094,-30.7002,8.7932,-25.9312,16.0,1188.0,29.0,37.69,1009.030625,35.18855427706573,38.260286666666666,140.85216
1656484599271,-8.2712,2.2736,-5.9094,-30.7002,8.7932,-25.9312,16.0,1188.0,29.0,37.69,1009.030625,35.18855427706573,38.260286666666666,140.85216
1656484599283,-8.2712,2.2736,-5.9094,-34.3976,9.9826,-30.6926,16.0,1188.0,29.0,37.7,1009.0791015625,34.783595639002215,38.260286666666666,140.85216
1656484599299,-8.2712,2.2736,-5.9094,-34.3976,9.9826,-30.6926,16.0,1188.0,29.0,37.69,1009.061875,34.92749936202227,38.260286666666666,140.85216
1656484599310,-8.2712,2.2736,-5.9094,-36.6548,11.723,-37.8214,16.0,1188.0,29.0,37.69,1009.061875,34.92749936202227,38.260286666666666,140.85216
1656484599322,-7.8106,2.499,-5.997599999999999,-36.6548,11.723,-37.8214,16.0,1188.0,29.0,37.69,1009.04734375,35.04888908324084,38.260286666666666,140.85216
1656484599332,-7.8106,2.499,-5.997599999999999,-40.926,12.3994,-43.7684,16.0,1188.0,29.0,37.69,1009.04734375,35.04888908324084,38.260286666666666,140.85216
1656484599348,-7.8106,2.499,-5.997599999999999,-43.225,12.5438,-46.7818,16.0,1188.0,29.0,37.69,1009.092265625,34.67362973569659,38.260286666666666,140.85216
1656484599358,-7.8106,2.499,-5.997599999999999,-43.225,12.5438,-46.7818,16.0,1188.0,26.0,37.69,1009.092265625,34.67362973569659,38.260286666666666,140.85216166666666
1656484599371,-7.8106,2.499,-5.9094,-41.5302,6.9692,-46.398,29.0,1189.0,26.0,37.69,1009.05421875,34.991457210758504,38.260286666666666,140.85216166666666
1656484599387,-8.084999999999999,2.4206,-5.9094,-41.5302,6.9692,-46.398,29.0,1189.0,26.0,37.69,1009.0481640625,35.04203639999314,38.260286666666666,140.85216166666666
1656484599397,-8.084999999999999,2.4206,-5.9094,-39.4744,3.2034,-46.3752,29.0,1189.0,26.0,37.69,1009.0481640625,35.04203639999314,38.260286666666666,140.85216166666666
1656484599414,-8.084999999999999,2.4206,-5.9094,-41.7582,-2.3294,-43.3504,29.0,1189.0,26.0,37.7,1009.041796875,35.095226393114785,38.260286666666666,140.85216166666666
1656484599430,-8.379,2.3618,-6.0956,-41.7582,-2.3294,-43.3504,29.0,1189.0,26.0,37.69,1009.0709375,34.85179466112246,38.260286666666666,140.85216166666666
1656484599440,-8.379,2.3618,-6.0956,-46.6336,-5.548,-39.8278,29.0,1189.0,26.0,37.69,1009.0709375,34.85179466112246,38.260286666666666,140.85216166666666
1656484599458,-8.379,2.3618,-6.0956,-54.112,-10.0548,-34.8156,29.0,1187.0,25.0,37.69,1009.0443359375,35.07401562708264,38.260286666666666,140.85216166666666
1656484599480,-8.379,2.3618,-6.0956,-65.2802,-14.725,-27.6982,29.0,1187.0,25.0,37.69,1009.0276171875,35.21368115800396,38.260286666666666,140.85216166666666
1656484599501,-8.4672,2.401,-6.076,-69.1258,-15.3976,-20.1096,29.0,1187.0,25.0,37.7,1009.0174609375,35.29852561969508,38.260286666666666,140.85216166666666
